img1,img2,roll1,pitch1,yaw1,focal1,focal2,dist1,dist2,roll2,pitch2,yaw2
images/0145_p0.0_t20.0_z1.0.jpg,images/1292_p335.0_t50.0_z2.0.jpg,0.0,20.0,0.0,1.0,2.0,0.0,0.0,0.0,50.0,335.0
images/0943_p30.0_t30.0_z2.0.jpg,images/1119_p190.0_t40.0_z2.0.jpg,0.0,30.0,30.0,2.0,2.0,0.0,0.0,0.0,40.0,190.0
images/0312_p115.0_t30.0_z1.0.jpg,images/1278_p265.0_t50.0_z2.0.jpg,0.0,30.0,115.0,1.0,2.0,0.0,0.0,0.0,50.0,265.0
images/0848_p275.0_t20.0_z2.0.jpg,images/1023_p70.0_t35.0_z2.0.jpg,0.0,20.0,275.0,2.0,2.0,0.0,0.0,0.0,35.0,70.0
images/0532_p135.0_t45.0_z1.0.jpg,images/1296_p350.0_t50.0_z2.0.jpg,0.0,45.0,135.0,1.0,2.0,0.0,0.0,0.0,50.0,355.0
images/0989_p260.0_t30.0_z2.0.jpg,images/1036_p135.0_t35.0_z2.0.jpg,0.0,30.0,260.0,2.0,2.0,0.0,0.0,0.0,35.0,135.0
images/1000_p315.0_t30.0_z2.0.jpg,images/0496_p315.0_t40.0_z1.0.jpg,0.0,30.0,315.0,2.0,1.0,0.0,0.0,0.0,40.0,315.0
images/1114_p165.0_t40.0_z2.0.jpg,images/0625_p240.0_t50.0_z1.0.jpg,0.0,40.0,165.0,2.0,1.0,0.0,0.0,0.0,50.0,240.0
images/0288_p350.0_t25.0_z1.0.jpg,images/1208_p275.0_t45.0_z2.0.jpg,0.0,25.0,355.0,1.0,2.0,0.0,0.0,0.0,45.0,275.0
images/0060_p295.0_t10.0_z1.0.jpg,images/0235_p90.0_t25.0_z1.0.jpg,0.0,10.0,295.0,1.0,1.0,0.0,0.0,0.0,25.0,90.0
images/0969_p160.0_t30.0_z2.0.jpg,images/0086_p65.0_t15.0_z1.0.jpg,0.0,30.0,160.0,2.0,1.0,0.0,0.0,0.0,15.0,65.0
images/1056_p235.0_t35.0_z2.0.jpg,images/0321_p160.0_t30.0_z1.0.jpg,0.0,35.0,235.0,2.0,1.0,0.0,0.0,0.0,30.0,160.0
images/0162_p85.0_t20.0_z1.0.jpg,images/0811_p90.0_t20.0_z2.0.jpg,0.0,20.0,85.0,1.0,2.0,0.0,0.0,0.0,20.0,90.0
images/0507_p10.0_t45.0_z1.0.jpg,images/0531_p130.0_t45.0_z1.0.jpg,0.0,45.0,10.0,1.0,1.0,0.0,0.0,0.0,45.0,130.0
images/1027_p90.0_t35.0_z2.0.jpg,images/0078_p25.0_t15.0_z1.0.jpg,0.0,35.0,90.0,2.0,1.0,0.0,0.0,0.0,15.0,25.0
images/0326_p185.0_t30.0_z1.0.jpg,images/0493_p300.0_t40.0_z1.0.jpg,0.0,30.0,185.0,1.0,1.0,0.0,0.0,0.0,40.0,300.0
images/0183_p190.0_t20.0_z1.0.jpg,images/0471_p190.0_t40.0_z1.0.jpg,0.0,20.0,190.0,1.0,1.0,0.0,0.0,0.0,40.0,190.0
images/0914_p245.0_t25.0_z2.0.jpg,images/0877_p60.0_t25.0_z2.0.jpg,0.0,25.0,245.0,2.0,2.0,0.0,0.0,0.0,25.0,60.0
images/1081_p0.0_t40.0_z2.0.jpg,images/0001_p0.0_t10.0_z1.0.jpg,0.0,40.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0
images/0183_p190.0_t20.0_z1.0.jpg,images/0201_p280.0_t20.0_z1.0.jpg,0.0,20.0,190.0,1.0,1.0,0.0,0.0,0.0,20.0,280.0
images/0838_p225.0_t20.0_z2.0.jpg,images/0687_p190.0_t10.0_z2.0.jpg,0.0,20.0,225.0,2.0,2.0,0.0,0.0,0.0,10.0,190.0
images/0436_p15.0_t40.0_z1.0.jpg,images/1254_p145.0_t50.0_z2.0.jpg,0.0,40.0,15.0,1.0,2.0,0.0,0.0,0.0,50.0,145.0
images/0686_p185.0_t10.0_z2.0.jpg,images/0424_p315.0_t35.0_z1.0.jpg,0.0,10.0,185.0,2.0,1.0,0.0,0.0,0.0,35.0,315.0
images/0535_p150.0_t45.0_z1.0.jpg,images/0315_p130.0_t30.0_z1.0.jpg,0.0,45.0,150.0,1.0,1.0,0.0,0.0,0.0,30.0,130.0
images/0134_p305.0_t15.0_z1.0.jpg,images/0613_p180.0_t50.0_z1.0.jpg,0.0,15.0,305.0,1.0,1.0,0.0,0.0,0.0,50.0,180.0
images/0540_p175.0_t45.0_z1.0.jpg,images/0397_p180.0_t35.0_z1.0.jpg,0.0,45.0,175.0,1.0,1.0,0.0,0.0,0.0,35.0,180.0
images/0759_p190.0_t15.0_z2.0.jpg,images/0800_p35.0_t20.0_z2.0.jpg,0.0,15.0,190.0,2.0,2.0,0.0,0.0,0.0,20.0,35.0
images/0282_p325.0_t25.0_z1.0.jpg,images/1205_p260.0_t45.0_z2.0.jpg,0.0,25.0,325.0,1.0,2.0,0.0,0.0,0.0,45.0,260.0
images/0016_p75.0_t10.0_z1.0.jpg,images/0333_p220.0_t30.0_z1.0.jpg,0.0,10.0,75.0,1.0,1.0,0.0,0.0,0.0,30.0,220.0
images/0620_p215.0_t50.0_z1.0.jpg,images/1167_p70.0_t45.0_z2.0.jpg,0.0,50.0,215.0,1.0,2.0,0.0,0.0,0.0,45.0,70.0
images/0876_p55.0_t25.0_z2.0.jpg,images/0437_p20.0_t40.0_z1.0.jpg,0.0,25.0,55.0,2.0,1.0,0.0,0.0,0.0,40.0,20.0
images/0322_p165.0_t30.0_z1.0.jpg,images/0272_p275.0_t25.0_z1.0.jpg,0.0,30.0,165.0,1.0,1.0,0.0,0.0,0.0,25.0,275.0
images/0977_p200.0_t30.0_z2.0.jpg,images/0516_p55.0_t45.0_z1.0.jpg,0.0,30.0,200.0,2.0,1.0,0.0,0.0,0.0,45.0,55.0
images/0099_p130.0_t15.0_z1.0.jpg,images/0935_p350.0_t25.0_z2.0.jpg,0.0,15.0,130.0,1.0,2.0,0.0,0.0,0.0,25.0,350.0
images/0115_p210.0_t15.0_z1.0.jpg,images/1272_p235.0_t50.0_z2.0.jpg,0.0,15.0,210.0,1.0,2.0,0.0,0.0,0.0,50.0,235.0
images/0025_p120.0_t10.0_z1.0.jpg,images/0635_p290.0_t50.0_z1.0.jpg,0.0,10.0,120.0,1.0,1.0,0.0,0.0,0.0,50.0,290.0
images/0295_p30.0_t30.0_z1.0.jpg,images/0333_p220.0_t30.0_z1.0.jpg,0.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,220.0
images/1182_p145.0_t45.0_z2.0.jpg,images/1149_p340.0_t40.0_z2.0.jpg,0.0,45.0,145.0,2.0,2.0,0.0,0.0,0.0,40.0,340.0
images/0837_p220.0_t20.0_z2.0.jpg,images/1118_p185.0_t40.0_z2.0.jpg,0.0,20.0,220.0,2.0,2.0,0.0,0.0,0.0,40.0,185.0
images/0885_p100.0_t25.0_z2.0.jpg,images/0419_p290.0_t35.0_z1.0.jpg,0.0,25.0,100.0,2.0,1.0,0.0,0.0,0.0,35.0,290.0
images/0423_p310.0_t35.0_z1.0.jpg,images/0449_p80.0_t40.0_z1.0.jpg,0.0,35.0,310.0,1.0,1.0,0.0,0.0,0.0,40.0,80.0
images/1028_p95.0_t35.0_z2.0.jpg,images/0627_p250.0_t50.0_z1.0.jpg,0.0,35.0,95.0,2.0,1.0,0.0,0.0,0.0,50.0,250.0
images/0450_p85.0_t40.0_z1.0.jpg,images/0628_p255.0_t50.0_z1.0.jpg,0.0,40.0,85.0,1.0,1.0,0.0,0.0,0.0,50.0,255.0
images/1293_p340.0_t50.0_z2.0.jpg,images/0633_p280.0_t50.0_z1.0.jpg,0.0,50.0,340.0,2.0,1.0,0.0,0.0,0.0,50.0,280.0
images/0873_p40.0_t25.0_z2.0.jpg,images/0139_p330.0_t15.0_z1.0.jpg,0.0,25.0,40.0,2.0,1.0,0.0,0.0,0.0,15.0,330.0
images/0684_p175.0_t10.0_z2.0.jpg,images/0807_p70.0_t20.0_z2.0.jpg,0.0,10.0,175.0,2.0,2.0,0.0,0.0,0.0,20.0,70.0
images/0608_p155.0_t50.0_z1.0.jpg,images/0214_p345.0_t20.0_z1.0.jpg,0.0,50.0,155.0,1.0,1.0,0.0,0.0,0.0,20.0,345.0
images/1190_p185.0_t45.0_z2.0.jpg,images/1272_p235.0_t50.0_z2.0.jpg,0.0,45.0,185.0,2.0,2.0,0.0,0.0,0.0,50.0,235.0
images/1055_p230.0_t35.0_z2.0.jpg,images/0469_p180.0_t40.0_z1.0.jpg,0.0,35.0,230.0,2.0,1.0,0.0,0.0,0.0,40.0,180.0
images/0524_p95.0_t45.0_z1.0.jpg,images/0254_p185.0_t25.0_z1.0.jpg,0.0,45.0,95.0,1.0,1.0,0.0,0.0,0.0,25.0,185.0
images/0981_p220.0_t30.0_z2.0.jpg,images/0828_p175.0_t20.0_z2.0.jpg,0.0,30.0,220.0,2.0,2.0,0.0,0.0,0.0,20.0,175.0
images/0095_p110.0_t15.0_z1.0.jpg,images/0069_p340.0_t10.0_z1.0.jpg,0.0,15.0,110.0,1.0,1.0,0.0,0.0,0.0,10.0,340.0
images/0046_p225.0_t10.0_z1.0.jpg,images/0235_p90.0_t25.0_z1.0.jpg,0.0,10.0,225.0,1.0,1.0,0.0,0.0,0.0,25.0,90.0
images/0425_p320.0_t35.0_z1.0.jpg,images/1022_p65.0_t35.0_z2.0.jpg,0.0,35.0,320.0,1.0,2.0,0.0,0.0,0.0,35.0,65.0
images/0412_p255.0_t35.0_z1.0.jpg,images/0825_p160.0_t20.0_z2.0.jpg,0.0,35.0,255.0,1.0,2.0,0.0,0.0,0.0,20.0,160.0
images/0623_p230.0_t50.0_z1.0.jpg,images/0818_p125.0_t20.0_z2.0.jpg,0.0,50.0,230.0,1.0,2.0,0.0,0.0,0.0,20.0,125.0
images/0125_p260.0_t15.0_z1.0.jpg,images/0959_p110.0_t30.0_z2.0.jpg,0.0,15.0,260.0,1.0,2.0,0.0,0.0,0.0,30.0,110.0
images/0968_p155.0_t30.0_z2.0.jpg,images/1102_p105.0_t40.0_z2.0.jpg,0.0,30.0,155.0,2.0,2.0,0.0,0.0,0.0,40.0,105.0
images/1057_p240.0_t35.0_z2.0.jpg,images/1193_p200.0_t45.0_z2.0.jpg,0.0,35.0,240.0,2.0,2.0,0.0,0.0,0.0,45.0,200.0
images/0794_p5.0_t20.0_z2.0.jpg,images/0186_p205.0_t20.0_z1.0.jpg,0.0,20.0,5.0,2.0,1.0,0.0,0.0,0.0,20.0,205.0
images/0649_p0.0_t10.0_z2.0.jpg,images/0150_p25.0_t20.0_z1.0.jpg,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,25.0
images/1125_p220.0_t40.0_z2.0.jpg,images/0783_p310.0_t15.0_z2.0.jpg,0.0,40.0,220.0,2.0,2.0,0.0,0.0,0.0,15.0,310.0
images/0104_p155.0_t15.0_z1.0.jpg,images/1263_p190.0_t50.0_z2.0.jpg,0.0,15.0,155.0,1.0,2.0,0.0,0.0,0.0,50.0,190.0
images/0096_p115.0_t15.0_z1.0.jpg,images/1124_p215.0_t40.0_z2.0.jpg,0.0,15.0,115.0,1.0,2.0,0.0,0.0,0.0,40.0,215.0
images/0513_p40.0_t45.0_z1.0.jpg,images/1142_p305.0_t40.0_z2.0.jpg,0.0,45.0,40.0,1.0,2.0,0.0,0.0,0.0,40.0,305.0
images/1268_p215.0_t50.0_z2.0.jpg,images/0742_p105.0_t15.0_z2.0.jpg,0.0,50.0,215.0,2.0,2.0,0.0,0.0,0.0,15.0,105.0
images/0477_p220.0_t40.0_z1.0.jpg,images/0607_p150.0_t50.0_z1.0.jpg,0.0,40.0,220.0,1.0,1.0,0.0,0.0,0.0,50.0,150.0
images/0154_p45.0_t20.0_z1.0.jpg,images/0363_p10.0_t35.0_z1.0.jpg,0.0,20.0,45.0,1.0,1.0,0.0,0.0,0.0,35.0,10.0
images/1116_p175.0_t40.0_z2.0.jpg,images/1228_p15.0_t50.0_z2.0.jpg,0.0,40.0,175.0,2.0,2.0,0.0,0.0,0.0,50.0,15.0
images/0005_p20.0_t10.0_z1.0.jpg,images/1065_p280.0_t35.0_z2.0.jpg,0.0,10.0,20.0,1.0,2.0,0.0,0.0,0.0,35.0,280.0
images/1015_p30.0_t35.0_z2.0.jpg,images/1188_p175.0_t45.0_z2.0.jpg,0.0,35.0,30.0,2.0,2.0,0.0,0.0,0.0,45.0,175.0
images/0010_p45.0_t10.0_z1.0.jpg,images/1254_p145.0_t50.0_z2.0.jpg,0.0,10.0,45.0,1.0,2.0,0.0,0.0,0.0,50.0,145.0
images/0165_p100.0_t20.0_z1.0.jpg,images/0198_p265.0_t20.0_z1.0.jpg,0.0,20.0,100.0,1.0,1.0,0.0,0.0,0.0,20.0,265.0
images/1251_p130.0_t50.0_z2.0.jpg,images/0876_p55.0_t25.0_z2.0.jpg,0.0,50.0,130.0,2.0,2.0,0.0,0.0,0.0,25.0,55.0
images/0862_p345.0_t20.0_z2.0.jpg,images/0125_p260.0_t15.0_z1.0.jpg,0.0,20.0,345.0,2.0,1.0,0.0,0.0,0.0,15.0,260.0
images/1046_p185.0_t35.0_z2.0.jpg,images/0659_p50.0_t10.0_z2.0.jpg,0.0,35.0,185.0,2.0,2.0,0.0,0.0,0.0,10.0,50.0
images/0671_p110.0_t10.0_z2.0.jpg,images/0540_p175.0_t45.0_z1.0.jpg,0.0,10.0,110.0,2.0,1.0,0.0,0.0,0.0,45.0,175.0
images/1180_p135.0_t45.0_z2.0.jpg,images/0274_p285.0_t25.0_z1.0.jpg,0.0,45.0,135.0,2.0,1.0,0.0,0.0,0.0,25.0,285.0
images/0073_p0.0_t15.0_z1.0.jpg,images/0774_p265.0_t15.0_z2.0.jpg,0.0,15.0,0.0,1.0,2.0,0.0,0.0,0.0,15.0,265.0
images/1251_p130.0_t50.0_z2.0.jpg,images/0902_p185.0_t25.0_z2.0.jpg,0.0,50.0,130.0,2.0,2.0,0.0,0.0,0.0,25.0,185.0
images/0706_p285.0_t10.0_z2.0.jpg,images/1212_p295.0_t45.0_z2.0.jpg,0.0,10.0,285.0,2.0,2.0,0.0,0.0,0.0,45.0,295.0
images/0779_p290.0_t15.0_z2.0.jpg,images/0606_p145.0_t50.0_z1.0.jpg,0.0,15.0,290.0,2.0,1.0,0.0,0.0,0.0,50.0,145.0
images/0563_p290.0_t45.0_z1.0.jpg,images/0007_p30.0_t10.0_z1.0.jpg,0.0,45.0,290.0,1.0,1.0,0.0,0.0,0.0,10.0,30.0
images/0606_p145.0_t50.0_z1.0.jpg,images/0806_p65.0_t20.0_z2.0.jpg,0.0,50.0,145.0,1.0,2.0,0.0,0.0,0.0,20.0,65.0
images/0415_p270.0_t35.0_z1.0.jpg,images/1296_p350.0_t50.0_z2.0.jpg,0.0,35.0,270.0,1.0,2.0,0.0,0.0,0.0,50.0,355.0
images/1091_p50.0_t40.0_z2.0.jpg,images/0444_p55.0_t40.0_z1.0.jpg,0.0,40.0,50.0,2.0,1.0,0.0,0.0,0.0,40.0,55.0
images/0770_p245.0_t15.0_z2.0.jpg,images/0960_p115.0_t30.0_z2.0.jpg,0.0,15.0,245.0,2.0,2.0,0.0,0.0,0.0,30.0,115.0
images/0506_p5.0_t45.0_z1.0.jpg,images/1207_p270.0_t45.0_z2.0.jpg,0.0,45.0,5.0,1.0,2.0,0.0,0.0,0.0,45.0,270.0
images/0852_p295.0_t20.0_z2.0.jpg,images/1278_p265.0_t50.0_z2.0.jpg,0.0,20.0,295.0,2.0,2.0,0.0,0.0,0.0,50.0,265.0
images/1078_p345.0_t35.0_z2.0.jpg,images/1269_p220.0_t50.0_z2.0.jpg,0.0,35.0,345.0,2.0,2.0,0.0,0.0,0.0,50.0,220.0
images/0508_p15.0_t45.0_z1.0.jpg,images/0899_p170.0_t25.0_z2.0.jpg,0.0,45.0,15.0,1.0,2.0,0.0,0.0,0.0,25.0,170.0
images/1000_p315.0_t30.0_z2.0.jpg,images/0991_p270.0_t30.0_z2.0.jpg,0.0,30.0,315.0,2.0,2.0,0.0,0.0,0.0,30.0,270.0
images/0286_p345.0_t25.0_z1.0.jpg,images/0787_p330.0_t15.0_z2.0.jpg,0.0,25.0,345.0,1.0,2.0,0.0,0.0,0.0,15.0,330.0
images/0001_p0.0_t10.0_z1.0.jpg,images/0229_p60.0_t25.0_z1.0.jpg,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,60.0
images/0070_p345.0_t10.0_z1.0.jpg,images/0882_p85.0_t25.0_z2.0.jpg,0.0,10.0,345.0,1.0,2.0,0.0,0.0,0.0,25.0,85.0
images/0040_p195.0_t10.0_z1.0.jpg,images/1059_p250.0_t35.0_z2.0.jpg,0.0,10.0,195.0,1.0,2.0,0.0,0.0,0.0,35.0,250.0
images/0194_p245.0_t20.0_z1.0.jpg,images/0903_p190.0_t25.0_z2.0.jpg,0.0,20.0,245.0,1.0,2.0,0.0,0.0,0.0,25.0,190.0
images/0027_p130.0_t10.0_z1.0.jpg,images/0924_p295.0_t25.0_z2.0.jpg,0.0,10.0,130.0,1.0,2.0,0.0,0.0,0.0,25.0,295.0
images/0663_p70.0_t10.0_z2.0.jpg,images/0624_p235.0_t50.0_z1.0.jpg,0.0,10.0,70.0,2.0,1.0,0.0,0.0,0.0,50.0,235.0
images/0999_p310.0_t30.0_z2.0.jpg,images/0104_p155.0_t15.0_z1.0.jpg,0.0,30.0,310.0,2.0,1.0,0.0,0.0,0.0,15.0,155.0
images/1220_p335.0_t45.0_z2.0.jpg,images/1010_p5.0_t35.0_z2.0.jpg,0.0,45.0,335.0,2.0,2.0,0.0,0.0,0.0,35.0,5.0
images/0840_p235.0_t20.0_z2.0.jpg,images/0340_p255.0_t30.0_z1.0.jpg,0.0,20.0,235.0,2.0,1.0,0.0,0.0,0.0,30.0,255.0
images/0090_p85.0_t15.0_z1.0.jpg,images/0363_p10.0_t35.0_z1.0.jpg,0.0,15.0,85.0,1.0,1.0,0.0,0.0,0.0,35.0,10.0
images/0089_p80.0_t15.0_z1.0.jpg,images/0855_p310.0_t20.0_z2.0.jpg,0.0,15.0,80.0,1.0,2.0,0.0,0.0,0.0,20.0,310.0
images/1068_p295.0_t35.0_z2.0.jpg,images/0123_p250.0_t15.0_z1.0.jpg,0.0,35.0,295.0,2.0,1.0,0.0,0.0,0.0,15.0,250.0
images/0766_p225.0_t15.0_z2.0.jpg,images/0850_p285.0_t20.0_z2.0.jpg,0.0,15.0,225.0,2.0,2.0,0.0,0.0,0.0,20.0,285.0
images/0811_p90.0_t20.0_z2.0.jpg,images/0145_p0.0_t20.0_z1.0.jpg,0.0,20.0,90.0,2.0,1.0,0.0,0.0,0.0,20.0,0.0
images/0627_p250.0_t50.0_z1.0.jpg,images/1264_p195.0_t50.0_z2.0.jpg,0.0,50.0,250.0,1.0,2.0,0.0,0.0,0.0,50.0,195.0
images/0410_p245.0_t35.0_z1.0.jpg,images/0724_p15.0_t15.0_z2.0.jpg,0.0,35.0,245.0,1.0,2.0,0.0,0.0,0.0,15.0,15.0
images/0339_p250.0_t30.0_z1.0.jpg,images/0616_p195.0_t50.0_z1.0.jpg,0.0,30.0,250.0,1.0,1.0,0.0,0.0,0.0,50.0,195.0
images/0433_p0.0_t40.0_z1.0.jpg,images/0358_p345.0_t30.0_z1.0.jpg,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,345.0
images/0587_p50.0_t50.0_z1.0.jpg,images/0562_p285.0_t45.0_z1.0.jpg,0.0,50.0,50.0,1.0,1.0,0.0,0.0,0.0,45.0,285.0
images/0923_p290.0_t25.0_z2.0.jpg,images/0938_p5.0_t30.0_z2.0.jpg,0.0,25.0,290.0,2.0,2.0,0.0,0.0,0.0,30.0,5.0
images/0662_p65.0_t10.0_z2.0.jpg,images/0724_p15.0_t15.0_z2.0.jpg,0.0,10.0,65.0,2.0,2.0,0.0,0.0,0.0,15.0,15.0
images/0704_p275.0_t10.0_z2.0.jpg,images/0906_p205.0_t25.0_z2.0.jpg,0.0,10.0,275.0,2.0,2.0,0.0,0.0,0.0,25.0,205.0
images/0192_p235.0_t20.0_z1.0.jpg,images/0695_p230.0_t10.0_z2.0.jpg,0.0,20.0,235.0,1.0,2.0,0.0,0.0,0.0,10.0,230.0
images/1105_p120.0_t40.0_z2.0.jpg,images/0298_p45.0_t30.0_z1.0.jpg,0.0,40.0,120.0,2.0,1.0,0.0,0.0,0.0,30.0,45.0
images/0956_p95.0_t30.0_z2.0.jpg,images/0533_p140.0_t45.0_z1.0.jpg,0.0,30.0,95.0,2.0,1.0,0.0,0.0,0.0,45.0,140.0
images/1185_p160.0_t45.0_z2.0.jpg,images/0148_p15.0_t20.0_z1.0.jpg,0.0,45.0,160.0,2.0,1.0,0.0,0.0,0.0,20.0,15.0
images/0950_p65.0_t30.0_z2.0.jpg,images/1178_p125.0_t45.0_z2.0.jpg,0.0,30.0,65.0,2.0,2.0,0.0,0.0,0.0,45.0,125.0
images/0182_p185.0_t20.0_z1.0.jpg,images/0335_p230.0_t30.0_z1.0.jpg,0.0,20.0,185.0,1.0,1.0,0.0,0.0,0.0,30.0,230.0
images/0031_p150.0_t10.0_z1.0.jpg,images/0983_p230.0_t30.0_z2.0.jpg,0.0,10.0,150.0,1.0,2.0,0.0,0.0,0.0,30.0,230.0
images/0664_p75.0_t10.0_z2.0.jpg,images/1283_p290.0_t50.0_z2.0.jpg,0.0,10.0,75.0,2.0,2.0,0.0,0.0,0.0,50.0,290.0
images/1059_p250.0_t35.0_z2.0.jpg,images/0469_p180.0_t40.0_z1.0.jpg,0.0,35.0,250.0,2.0,1.0,0.0,0.0,0.0,40.0,180.0
images/0318_p145.0_t30.0_z1.0.jpg,images/0613_p180.0_t50.0_z1.0.jpg,0.0,30.0,145.0,1.0,1.0,0.0,0.0,0.0,50.0,180.0
images/1230_p25.0_t50.0_z2.0.jpg,images/1289_p320.0_t50.0_z2.0.jpg,0.0,50.0,25.0,2.0,2.0,0.0,0.0,0.0,50.0,320.0
images/0903_p190.0_t25.0_z2.0.jpg,images/1014_p25.0_t35.0_z2.0.jpg,0.0,25.0,190.0,2.0,2.0,0.0,0.0,0.0,35.0,25.0
images/0490_p285.0_t40.0_z1.0.jpg,images/0658_p45.0_t10.0_z2.0.jpg,0.0,40.0,285.0,1.0,2.0,0.0,0.0,0.0,10.0,45.0
images/0871_p30.0_t25.0_z2.0.jpg,images/0819_p130.0_t20.0_z2.0.jpg,0.0,25.0,30.0,2.0,2.0,0.0,0.0,0.0,20.0,130.0
images/0461_p140.0_t40.0_z1.0.jpg,images/0714_p325.0_t10.0_z2.0.jpg,0.0,40.0,140.0,1.0,2.0,0.0,0.0,0.0,10.0,325.0
images/0137_p320.0_t15.0_z1.0.jpg,images/0337_p240.0_t30.0_z1.0.jpg,0.0,15.0,320.0,1.0,1.0,0.0,0.0,0.0,30.0,240.0
images/0507_p10.0_t45.0_z1.0.jpg,images/0349_p300.0_t30.0_z1.0.jpg,0.0,45.0,10.0,1.0,1.0,0.0,0.0,0.0,30.0,300.0
images/0254_p185.0_t25.0_z1.0.jpg,images/0420_p295.0_t35.0_z1.0.jpg,0.0,25.0,185.0,1.0,1.0,0.0,0.0,0.0,35.0,295.0
images/0400_p195.0_t35.0_z1.0.jpg,images/0919_p270.0_t25.0_z2.0.jpg,0.0,35.0,195.0,1.0,2.0,0.0,0.0,0.0,25.0,270.0
images/0160_p75.0_t20.0_z1.0.jpg,images/0695_p230.0_t10.0_z2.0.jpg,0.0,20.0,75.0,1.0,2.0,0.0,0.0,0.0,10.0,230.0
images/0835_p210.0_t20.0_z2.0.jpg,images/0139_p330.0_t15.0_z1.0.jpg,0.0,20.0,210.0,2.0,1.0,0.0,0.0,0.0,15.0,330.0
images/1160_p35.0_t45.0_z2.0.jpg,images/0143_p350.0_t15.0_z1.0.jpg,0.0,45.0,35.0,2.0,1.0,0.0,0.0,0.0,15.0,350.0
images/0212_p335.0_t20.0_z1.0.jpg,images/0775_p270.0_t15.0_z2.0.jpg,0.0,20.0,335.0,1.0,2.0,0.0,0.0,0.0,15.0,270.0
images/0324_p175.0_t30.0_z1.0.jpg,images/0707_p290.0_t10.0_z2.0.jpg,0.0,30.0,175.0,1.0,2.0,0.0,0.0,0.0,10.0,290.0
images/0708_p295.0_t10.0_z2.0.jpg,images/1208_p275.0_t45.0_z2.0.jpg,0.0,10.0,295.0,2.0,2.0,0.0,0.0,0.0,45.0,275.0
images/1128_p235.0_t40.0_z2.0.jpg,images/0409_p240.0_t35.0_z1.0.jpg,0.0,40.0,235.0,2.0,1.0,0.0,0.0,0.0,35.0,240.0
images/0594_p85.0_t50.0_z1.0.jpg,images/0281_p320.0_t25.0_z1.0.jpg,0.0,50.0,85.0,1.0,1.0,0.0,0.0,0.0,25.0,320.0
images/0947_p50.0_t30.0_z2.0.jpg,images/0109_p180.0_t15.0_z1.0.jpg,0.0,30.0,50.0,2.0,1.0,0.0,0.0,0.0,15.0,180.0
images/1228_p15.0_t50.0_z2.0.jpg,images/0281_p320.0_t25.0_z1.0.jpg,0.0,50.0,15.0,2.0,1.0,0.0,0.0,0.0,25.0,320.0
images/0159_p70.0_t20.0_z1.0.jpg,images/0876_p55.0_t25.0_z2.0.jpg,0.0,20.0,70.0,1.0,2.0,0.0,0.0,0.0,25.0,55.0
images/0758_p185.0_t15.0_z2.0.jpg,images/0265_p240.0_t25.0_z1.0.jpg,0.0,15.0,185.0,2.0,1.0,0.0,0.0,0.0,25.0,240.0
images/0161_p80.0_t20.0_z1.0.jpg,images/0835_p210.0_t20.0_z2.0.jpg,0.0,20.0,80.0,1.0,2.0,0.0,0.0,0.0,20.0,210.0
images/0657_p40.0_t10.0_z2.0.jpg,images/0572_p335.0_t45.0_z1.0.jpg,0.0,10.0,40.0,2.0,1.0,0.0,0.0,0.0,45.0,335.0
images/1222_p345.0_t45.0_z2.0.jpg,images/0601_p120.0_t50.0_z1.0.jpg,0.0,45.0,345.0,2.0,1.0,0.0,0.0,0.0,50.0,120.0
images/0305_p80.0_t30.0_z1.0.jpg,images/0042_p205.0_t10.0_z1.0.jpg,0.0,30.0,80.0,1.0,1.0,0.0,0.0,0.0,10.0,205.0
images/1282_p285.0_t50.0_z2.0.jpg,images/1144_p315.0_t40.0_z2.0.jpg,0.0,50.0,285.0,2.0,2.0,0.0,0.0,0.0,40.0,315.0
images/0794_p5.0_t20.0_z2.0.jpg,images/0159_p70.0_t20.0_z1.0.jpg,0.0,20.0,5.0,2.0,1.0,0.0,0.0,0.0,20.0,70.0
images/0712_p315.0_t10.0_z2.0.jpg,images/0404_p215.0_t35.0_z1.0.jpg,0.0,10.0,315.0,2.0,1.0,0.0,0.0,0.0,35.0,215.0
images/0522_p85.0_t45.0_z1.0.jpg,images/0782_p305.0_t15.0_z2.0.jpg,0.0,45.0,85.0,1.0,2.0,0.0,0.0,0.0,15.0,305.0
images/1110_p145.0_t40.0_z2.0.jpg,images/0567_p310.0_t45.0_z1.0.jpg,0.0,40.0,145.0,2.0,1.0,0.0,0.0,0.0,45.0,310.0
images/1091_p50.0_t40.0_z2.0.jpg,images/1269_p220.0_t50.0_z2.0.jpg,0.0,40.0,50.0,2.0,2.0,0.0,0.0,0.0,50.0,220.0
images/0072_p350.0_t10.0_z1.0.jpg,images/0146_p5.0_t20.0_z1.0.jpg,0.0,10.0,355.0,1.0,1.0,0.0,0.0,0.0,20.0,5.0
images/0404_p215.0_t35.0_z1.0.jpg,images/0261_p220.0_t25.0_z1.0.jpg,0.0,35.0,215.0,1.0,1.0,0.0,0.0,0.0,25.0,220.0
